STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,DASF,DASF_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,5/28/1991,,,,,,,,,0.2,",,0,0700",0,"P,,0,",0,"P,,0,",79,",,0",65,",,0",65,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,5/29/1991,,,,,,,,,0.24,",,0,0700",0,"P,,0,",0,"P,,0,",83,",,0",63,",,0",63,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,5/30/1991,,,,,,,,,0.58,",,0,0700",0,"P,,0,",0,"P,,0,",86,",,0",61,",,0",61,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,5/31/1991,,,,,,,,,0.12,",,0,0700",0,"P,,0,",0,"P,,0,",83,",,0",61,",,0",61,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/1/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,",,0,",86,",,0",60,",,0",60,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/2/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",87,",,0",60,",,0",60,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/3/1991,,,,,,,,,0.01,",,0,0700",0,"P,,0,",0,"P,,0,",86,",,0",59,",,0",59,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/4/1991,,,,,,,,,0.01,",,0,0700",0,"P,,0,",0,"P,,0,",86,",,0",59,",,0",61,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/5/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",84,",,0",59,",,0",59,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/6/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",72,",,0",52,",,0",52,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/7/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",72,",,0",44,",,0",44,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/8/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",72,",,0",44,",,0",44,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/9/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",77,",,0",44,",,0",46,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/10/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",46,",,0",50,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/11/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",82,",,0",50,",,0",52,",I,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/12/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",58,",I,0",58,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/13/1991,,,,,,,,,0.17,",,0,0700",0,"P,,0,",0,"P,,0,",74,",,0",58,",,0",59,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/14/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",83,",,0",59,",,0",62,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/15/1991,,,,,,,,,0.19,",,0,0700",0,"P,,0,",0,"P,,0,",84,",,0",59,",,0",60,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/16/1991,,,,,,,,,0,"T,,0,0700",0,"P,,0,",0,"P,,0,",83,",,0",60,",,0",63,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/17/1991,,,,,,,,,0.47,",,0,0700",0,"P,,0,",0,"P,,0,",85,",,0",58,",,0",58,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/18/1991,,,,,,,,,0.06,",,0,0700",0,"P,,0,",0,"P,,0,",85,",,0",58,",,0",62,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/19/1991,,,,,,,,,0.69,",,0,0700",0,"P,,0,",0,"P,,0,",83,",,0",61,",,0",62,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/20/1991,,,,,,,,,0.13,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",62,",,0",65,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/21/1991,,,,,,,,,0.28,",,0,0700",0,"P,,0,",0,"P,,0,",78,",,0",64,",,0",64,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/22/1991,,,,,,,,,0.14,",,0,0700",0,"P,,0,",0,"P,,0,",83,",,0",60,",,0",60,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/23/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",85,",,0",60,",,0",60,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/24/1991,,,,,,,,,0.08,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",59,",,0",59,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/25/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",67,",,0",59,",,0",59,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/26/1991,,,,,,,,,0.17,",,0,0700",0,"P,,0,",0,"P,,0,",67,",,0",55,",,0",55,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/27/1991,,,,,,,,,0.3,",,0,0700",0,"P,,0,",0,"P,,0,",65,",,0",54,",,0",58,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/28/1991,,,,,,,,,0.01,",,0,0700",0,"P,,0,",0,"P,,0,",74,",,0",58,",,0",60,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/29/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",84,",,0",59,",,0",59,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,6/30/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",88,",,0",59,",,0",61,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/1/1991,,,,,,,,,0.18,",,0,0700",0,"P,,0,",0,",,0,",87,",,0",60,",,0",60,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/2/1991,,,,,,,,,0.01,",,0,0700",0,"P,,0,",0,"P,,0,",89,",,0",60,",,0",63,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/3/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",90,",,0",60,",,0",60,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/4/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",91,",,0",61,",,0",62,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/5/1991,,,,,,,,,0,"T,,0,0700",0,"P,,0,",0,"P,,0,",87,",,0",62,",,0",62,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/6/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",82,",,0",55,",,0",55,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/7/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",89,",,0",55,",,0",58,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/8/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",87,",,0",58,",,0",62,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/9/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",85,",,0",59,",,0",59,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/10/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",87,",,0",59,",,0",59,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/11/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",87,",,0",60,",,0",62,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/12/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",88,",,0",62,",,0",62,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/13/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",90,",,0",62,",,0",62,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/14/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",90,",,0",60,",,0",60,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/15/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",85,",,0",60,",,0",60,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/16/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",83,",,0",60,",,0",63,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/17/1991,,,,,,,,,0.3,",,0,0700",0,"P,,0,",0,"P,,0,",79,",,0",61,",,0",62,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/18/1991,,,,,,,,,0.77,",,0,0700",0,"P,,0,",0,"P,,0,",76,",,0",62,",,0",62,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/19/1991,,,,,,,,,0.11,",,0,0700",0,"P,,0,",0,"P,,0,",79,",,0",62,",,0",62,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/20/1991,,,,,,,,,0.01,",,0,0700",0,"P,,0,",0,"P,,0,",85,",,0",60,",,0",60,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/21/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",85,",,0",60,",,0",62,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/22/1991,,,,,,,,,1.44,",,0,0700",0,"P,,0,",0,"P,,0,",90,",,0",62,",,0",62,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/23/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",90,",,0",62,",,0",62,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/24/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",91,",,0",62,",,0",62,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/25/1991,,,,,,,,,0.26,",,0,0700",0,"P,,0,",0,"P,,0,",90,",,0",60,",,0",60,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/26/1991,,,,,,,,,0.03,",,0,0700",0,"P,,0,",0,"P,,0,",85,",,0",60,",,0",62,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/27/1991,,,,,,,,,0.07,",,0,0700",0,"P,,0,",0,"P,,0,",82,",,0",62,",,0",63,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/28/1991,,,,,,,,,2.09,",,0,0700",0,"P,,0,",0,"P,,0,",84,",,0",62,",,0",62,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/29/1991,,,,,,,,,0.01,",,0,0700",0,"P,,0,",0,"P,,0,",77,",,0",62,",,0",64,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/30/1991,,,,,,,,,0.42,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",62,",,0",62,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,7/31/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",83,",,0",61,",,0",61,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/1/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,",,0,",82,",,0",62,",,0",62,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/2/1991,,,,,,,,,0.01,",,0,0700",0,"P,,0,",0,"P,,0,",78,",,0",57,",,0",57,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/3/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",86,",,0",57,",,0",61,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/4/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",90,",,0",56,",,0",56,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/5/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",90,",,0",56,",,0",61,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/6/1991,,,,,,,,,0.84,",,0,0700",0,"P,,0,",0,"P,,0,",84,",,0",61,",,0",61,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/7/1991,,,,,,,,,0,"T,,0,0700",0,"P,,0,",0,"P,,0,",81,",,0",62,",,0",62,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/8/1991,,,,,,,,,0.01,",,0,0700",0,"P,,0,",0,"P,,0,",88,",,0",62,",,0",62,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/9/1991,,,,,,,,,0.06,",,0,0700",0,"P,,0,",0,"P,,0,",87,",,0",61,",,0",63,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/10/1991,,,,,,,,,0.11,",,0,0700",0,"P,,0,",0,"P,,0,",85,",,0",58,",,0",59,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/11/1991,,,,,,,,,0.92,",,0,0700",0,"P,,0,",0,"P,,0,",84,",,0",56,",,0",58,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/12/1991,,,,,,,,,0.1,",,0,0700",0,"P,,0,",0,"P,,0,",85,",,0",58,",,0",62,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/13/1991,,,,,,,,,0.45,",,0,0700",0,"P,,0,",0,"P,,0,",68,",,0",58,",,0",58,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/14/1991,,,,,,,,,0,"T,,0,0700",0,"P,,0,",0,"P,,0,",77,",,0",57,",,0",60,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/15/1991,,,,,,,,,0.4,",,0,0700",0,"P,,0,",0,"P,,0,",69,",,0",52,",,0",52,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/16/1991,,,,,,,,,0.02,",,0,0700",0,"P,,0,",0,"P,,0,",79,",,0",52,",,0",52,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/17/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",83,",,0",52,",,0",54,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/18/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",83,",,0",54,",,0",55,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/19/1991,,,,,,,,,0.22,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",55,",,0",60,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/20/1991,,,,,,,,,0.17,",,0,0700",0,"P,,0,",0,"P,,0,",85,",,0",55,",,0",55,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/21/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",76,",,0",48,",,0",48,",I,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/22/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",79,",,0",54,",I,0",54,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/23/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",52,",,0",52,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/24/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",81,",,0",52,",,0",57,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/25/1991,,,,,,,,,0.05,",,0,0700",0,"P,,0,",0,"P,,0,",83,",,0",57,",,0",62,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/26/1991,,,,,,,,,1.77,",,0,0700",0,"P,,0,",0,"P,,0,",73,",,0",62,",,0",62,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/27/1991,,,,,,,,,0.41,",,0,0700",0,"P,,0,",0,"P,,0,",67,",,0",61,",,0",61,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/28/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",84,",,0",61,",,0",63,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/29/1991,,,,,,,,,0.55,",,0,0700",0,"P,,0,",0,"P,,0,",87,",,0",63,",,0",63,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/30/1991,,,,,,,,,0.02,",,0,0700",0,"P,,0,",0,"P,,0,",82,",,0",61,",,0",61,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,8/31/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",84,",,0",57,",,0",57,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/1/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,",,0,",87,",,0",57,",,0",59,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/2/1991,,,,,,,,,0.21,",,0,0700",0,"P,,0,",0,"P,,0,",86,",,0",58,",,0",58,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/3/1991,,,,,,,,,0.02,",,0,0700",0,"P,,0,",0,"P,,0,",71,",,0",53,",,0",53,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/4/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",72,",,0",53,",,0",55,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/5/1991,,,,,,,,,0.02,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",54,",,0",55,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/6/1991,,,,,,,,,1.11,",,0,0700",0,"P,,0,",0,"P,,0,",83,",,0",55,",,0",58,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/7/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",79,",,0",56,",,0",57,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/8/1991,,,,,,,,,0.03,",,0,0700",0,"P,,0,",0,"P,,0,",82,",,0",55,",,0",62,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/9/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",79,",,0",59,",,0",59,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/10/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",81,",,0",52,",,0",53,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/11/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",78,",,0",50,",,0",56,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/12/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",88,",,0",56,",,0",61,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/13/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",87,",,0",59,",,0",60,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/14/1991,,,,,,,,,0,"T,,0,0700",0,"P,,0,",0,"P,,0,",86,",,0",59,",,0",61,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/15/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",89,",,0",61,",,0",63,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/16/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",90,",,0",62,",,0",62,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/17/1991,,,,,,,,,0.09,",,0,0700",0,"P,,0,",0,"P,,0,",88,",,0",62,",,0",64,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/18/1991,,,,,,,,,0.3,",,0,0700",0,"P,,0,",0,"P,,0,",87,",,0",64,",,0",64,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/19/1991,,,,,,,,,0.4,",,0,0700",0,"P,,0,",0,"P,,0,",84,",,0",63,",,0",65,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/20/1991,,,,,,,,,0.01,",,0,0700",0,"P,,0,",0,"P,,0,",82,",,0",53,",,0",53,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/21/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",71,",,0",43,",,0",43,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/22/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",70,",,0",41,",,0",43,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/23/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",71,",,0",43,",,0",46,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/24/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",75,",,0",46,",,0",56,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/25/1991,,,,,,,,,0.46,",,0,0700",0,"P,,0,",0,"P,,0,",70,",,0",56,",,0",58,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/26/1991,,,,,,,,,0.55,",,0,0700",0,"P,,0,",0,"P,,0,",70,",,0",43,",,0",43,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/27/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",72,",,0",39,",,0",39,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/28/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",70,",,0",38,",,0",38,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/29/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",74,",,0",38,",,0",42,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,9/30/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",78,",,0",42,",,0",45,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,10/1/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,",,0,",79,",,0",45,",,0",46,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,10/2/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",75,",,0",46,",,0",53,",,0,0700"
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.64784,656.8,10/3/1991,,,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",70,",,0",52,",,0",52,",,0,0700"
